FEATUREID	huc10	AreaSqKM	summer_prcp_mm	mean_jul_temp	forest	allonnet	devel_hi	agriculture	occ_current	occ_air_2	occ_air_4	occ_air_6
201478573	0107000501	1.2312	287.3731	20.4238	60.8434	40.9357	0	0.877193	0.42986	0.23870	0.11534	0.05143
201478574	0108020302	1.4121	390.532	15.7968	92.7184	0.318674	0	0	0.99975	0.99663	0.95684	0.62423
201478575	0107000502	2.1978	282.9435	19.2639	84.2213	7.16626	2.00655	1.51515	0.97452	0.43944	0.01581	0.00033
201478576	0107000502	13.5	289.2533	20.7119	45.098	13.2533	2.74	2.35333	0.42721	0.01815	0.00046	0.00001
201478577	0107000502	1.6083	291.0742	19.7852	74.3363	10.5764	0	0	0.91430	0.18438	0.00477	0.00010
201478578	0108020302	6.4692	389.235	16.2658	90.1792	3.86756	0	0	0.99924	0.99003	0.88193	0.35973
201478579	0108020302	27.6993	390.922	16.5948	90.4716	1.36466	0	1.64084	0.99875	0.98336	0.81316	0.24275
201478580	0108020302	956.029	360.302		80.294	4.93978	0.00941394	2.83331				
201478581	0107000502	2.0169	291.3667	19.8855	71.3303	3.25747	0	4.64079	0.87199	0.12789	0.00315	0.00007
201478582	0109000107	564.782	292.76		64.2306	11.6894	2.16641	4.06686				
201478583	0109000107	553.115	292.8477		64.8735	11.7972	2.10797	4.14028				
201478584	0108020106	1.5723	299.1081	18.0904	62.0553	2.69033	11.2192	6.29651	0.97771	0.74161	0.15815	0.01215
201478585	0107000501	1.9098	290.3651	20.4003	31.1275	13.148	14.0434	2.54477	0.32238	0.18839	0.10173	0.05236
201478586	0107000501	12.1437	290.2263	20.5197	56.0096	7.64841	2.37901	3.14237	0.56405	0.35562	0.19055	0.09125
201478587	0107000501	284.729	288.6372		50.1641	13.6124	4.28365	3.69477				
201478588	0107000501	287.783	288.6246		49.8492	13.6656	4.24789	3.67214				
201478589	0108020302	28.8207	389.308	16.5263	90.7401	1.31156	0	1.57699	0.99896	0.98605	0.83867	0.27659
201478590	0108020302	31.0824	325.741	17.7658	84.205	0.73836	0	5.65207	0.98887	0.86871	0.33015	0.03541
201478591	0108020302	935.221	361.189		80.4509	5.04901	0.00962339	2.76576				
201478592	0108020305	1293.4	352.876		80.0758	4.02403	0.0113422	4.23912				
201478593	0108020202	4.6062	325.774	20.8888	89.6435	7.60063	0	0.214928	0.09081	0.00903	0.00083	0.00008
201478594	0108020202	6.984	308.224	19.6901	68.8679	20.2706	0	1.13402	0.33375	0.05431	0.00654	0.00075
201478595	0108020402	28.9458	305.6848	19.1948	73.9912	10.5	0	3.22741	0.88292	0.50712	0.12311	0.01880
201478596	0108020402	2.7477	304.8579	18.1844	93.2624	0	0	8.41795	0.97034	0.80024	0.32916	0.05668
201478597	0108020202	0.9864	325.685	18.2592	91.3793	9.85401	0	0	0.83113	0.33295	0.04819	0.00511
201478598	0108020302	954.685	360.363		80.3112	4.94664	0.00942719	2.83513				
201478599	0107000501	9.009	290.9695	20.3717	56.7768	8.57143	1.88811	5.62438	0.55844	0.34979	0.18621	0.08870
201478600	0108020302	807.744	366.342		79.7625	5.60361	0.0111421	2.51746				
201478601	0107000502	1.0305	287.4273	20.6712	24.1546	3.05677	8.47162	3.31878	0.50112	0.02687	0.00076	0.00002
201478602	0108020202	0.7866	313.216	20.3185	42.2857	37.8719	0	0	0.14975	0.02251	0.00300	0.00039
201478603	0108020302	1.1007	387.734	15.9573	91.7949	4.25184	0	0	0.99959	0.99461	0.93276	0.51039
201478604	0108020302	3.7431	388.944	16.0645	93.4081	4.37605	0	0	0.99951	0.99345	0.91869	0.45694
201478605	0108020302	879.735	363.532		80.3142	5.32122	0.0102304	2.55186				
201478606	0108020302	7.7859	320.7852	17.5154	80.4819	1.45648	0	6.16114	0.99275	0.91395	0.45179	0.06010
201478607	0108020302	4.5936	321.206	16.7106	86.7159	0.0587774	0	14.8903	0.99743	0.96761	0.69682	0.15024
201478608	0108020302	903.54	362.436		80.3572	5.20065	0.00996082	2.66651				
201478609	0108020402	27.6102	304.6134	19.4063	71.0272	13.2929	0	3.83011	0.84559	0.43314	0.09636	0.01466
201478610	0108020302	0.8973	317.4377	16.9065	92.6702	0	0	1.40421	0.99859	0.98135	0.79574	0.22386
201478611	0108020106	20360.2	328.671		77.8802	3.57247	0.102423	6.03114				
201478612	0108020106	0.9333	301.485	18.0629	85.9155	0.675024	0	4.62874	0.99493	0.91716	0.38456	0.03406
201478613	0108020106	3.3138	307.939	20.1212	11.5152	5.40467	0	1.87398	0.88363	0.37298	0.04452	0.00364
201478614	0108020106	4.1175	315.581	17.8008	85.1117	1.33333	0	0	0.99696	0.94868	0.50991	0.05532
201478615	0108020401	1.4292	327.9	18.5812	79.1411	4.97481	0	2.39295	0.97108	0.83116	0.41914	0.09565
201478616	0108020401	0.9423	323.073	18.6083	97.7273	6.1127	0	1.7192	0.97188	0.82095	0.37822	0.07467
201478617	0107000501	1.2222	289.1239	19.8697	78.3505	8.54197	0.441826	0.441826	0.68798	0.45658	0.24252	0.10873
201478618	0108020302	887.554	363.155		80.3021	5.28712	0.0101402	2.58383				
201478619	0108020302	898.802	362.653		80.3353	5.22746	0.0100133	2.60407				
201478620	0108020304	2.0025	306.9667	17.537	77.2853	0.359551	0.404494	13.7528	0.99331	0.91469	0.43626	0.05289
201478621	0108020305	1718.71	344.468		78.6645	3.59652	0.0763479	5.8569				
201478622	0107000501	0.9657	286.1599	19.4896	89.7638	16.123	0	0	0.67256	0.42536	0.21060	0.08772
201478623	0107000501	1.1556	285.9596	20.4394	53.2319	0.46729	0	3.97196	0.76976	0.59047	0.38342	0.21147
201478624	0108020302	940.379	360.967		80.3449	5.02141	0.00957061	2.77155				
201478625	0108020302	943.26	360.851		80.3314	5.00617	0.00954137	2.76786				
201478626	0108020302	7.65	320.6645	17.2928	89.3891	0.0352941	0	9.50588	0.99423	0.92814	0.49203	0.06774
201478627	0108020302	951.612	360.495		80.3508	4.96251	0.00945763	2.83228				
201478628	0107000402	4.6512	282.0427	19.707	64.6465	3.94737	0	15.9443	0.93952	0.77272	0.42660	0.14001
201478629	0107000402	1.8162	281.8703	19.1104	94.686	12.7354	2.37859	0.693756	0.95400	0.79392	0.41714	0.11736
201478630	0108020401	0.7632	325.632	19.3059	73.6842	6.7217	0	1.65094	0.93924	0.69918	0.25893	0.04991
201478631	0108020402	4.6656	302.7215	18.9684	71.4286	1.48534	0	2.48843	0.95708	0.75269	0.29348	0.05365
201478632	0107000402	3.9258	294.9591	18.7661	84.0263	6.57955	0	10.4539	0.95806	0.81819	0.46988	0.14863
201478633	0108020202	4.7133	307.426	19.1412	80.7157	15.8679	0	1.35574	0.52069	0.10440	0.01235	0.00134
201478634	0107000502	1.8594	285.3178	19.3815	81.1839	0.435624	0	7.1636	0.96177	0.34246	0.01067	0.00022
201478635	0107000501	1.3536	291.3696	20.5041	50.5494	4.18883	0.465426	0.531915	0.74482	0.56052	0.35788	0.19584
201478636	0107000501	5.1984	291.4042	20.223	71.6916	7.09834	0.294321	0.952216	0.64845	0.40037	0.19464	0.08045
201478637	0109000109	1.5615	297.7598	21.5407	16.0305	0.115741	2.13256	0	0.42911	0.09264	0.01368	0.00188
201478638	0108020302	82.098	359.848	17.9518	87.3916	1.99079	0	2.13769	0.98821	0.85612	0.29699	0.02912
201478639	0109000201	40.0437	296.7297	19.4658	63.7249	15.1842	0.38433	0.676511	0.66748	0.32075	0.09998	0.02547
201478640	0109000201	2.9934	294.8988	20.3907	3.96825	0	0.300661	0	0.85497	0.63105	0.33169	0.12589
201478641	0108020305	0.9648	298.9638	18.9276	53.87	6.62313	0	0	0.97465	0.76514	0.21633	0.02286
201478642	0108020305	1716.87	344.516		78.6866	3.59997	0.0752767	5.86047				
201478643	0107000501	9.4428	290.2584	20.4803	59.8018	5.29928	0.209684	3.13572	0.65041	0.43699	0.24459	0.11900
201478644	0109000201	7.0245	296.1565	19.8466	25.0328	2.76852	0.49968	0	0.84888	0.59918	0.28460	0.09573
201478645	0108020305	1297.12	352.742		79.9825	4.01839	0.0126973	4.23403				
201478646	0108020402	2.1015	301.1199	18.3041	92.9461	5.05353	0	8.73662	0.96330	0.76328	0.28370	0.04639
201478647	0108020402	32.7168	304.2993	19.5865	70.2648	11.5399	0	3.63116	0.81941	0.38783	0.08127	0.01220
201478648	0109000107	1.3851	286.3647	20.6588	45.6973	2.33918	0	0	0.98364	0.92404	0.71106	0.33237
201478649	0109000107	4.1859	286.7807	23.8895	30.1538	1.29005	1.05354	0	0.69999	0.30760	0.07798	0.01585
201478650	0108020302	1.8126	314.0885	16.9207	97.1338	0.397219	0	0	0.99870	0.98236	0.80148	0.22642
201478651	0108020305	3.4164	307.0762	18.5256	56.383	1.8177	0	5.79557	0.97993	0.80437	0.25711	0.02831
201478652	0108020305	5.3325	314.6961	17.3289	67.3171	4.9789	0	29.7553	0.98147	0.81521	0.26867	0.02969
201478653	0108020305	2.4489	311.3721	17.5992	65.3418	4.37339	0	19.4781	0.98737	0.86643	0.34995	0.04277
201478654	0107000402	66.6135	290.5644	20.2915	83.1013	5.14896	0.0216172	5.68128	0.92671	0.71109	0.32393	0.08530
201478655	0108020302	11.0034	323.132	17.613	85.3786	0.531654	0	3.96696	0.99242	0.90807	0.42702	0.05323
201478656	0108020401	2.277	323.516	19.7783	62.7692	11.7391	0	1.26482	0.90293	0.59697	0.19084	0.03620
201478657	0108020401	23.8761	320.46	19.6332	78.3538	9.23518	0.0452335	3.40382	0.91018	0.59917	0.18068	0.03151
201478658	0107000402	1.1502	281.6471	20.37	57.4586	8.99844	0	0.234742	0.95503	0.82736	0.51952	0.19613
201478659	0109000201	31.7628	296.7863	19.0289	75.5263	18.5283	0.374022	0.852885	0.73084	0.38006	0.12159	0.03031
201478660	0108020402	1.2231	301.5659	18.6922	68.8645	5.15085	1.3245	21.2656	0.88415	0.51820	0.13161	0.02091
201478661	0108020402	30.1446	301.5729	19.2793	79.4387	9.83161	0.068669	5.76223	0.86037	0.44938	0.09756	0.01412
201478662	0109000201	1.0845	300.3735	18.668	63.8191	4.56432	0.912863	0	0.90872	0.69485	0.34247	0.10645
201478663	0108020305	0.9495	309.767	17.3535	78.7402	0	0	18.9573	0.99336	0.92154	0.47989	0.06758
201478664	0108020305	1.4535	309.5639	17.4619	79.9228	1.17647	0	7.18266	0.99659	0.95754	0.63503	0.11834
201478665	0108020401	7.8606	305.1292	18.734	74.2152	8.35814	0	1.93497	0.98608	0.91411	0.61517	0.19361
201478666	0108020401	2.6568	306.4807	18.2972	83.9024	15.1423	0	6.77507	0.98115	0.88192	0.51729	0.13326
201478667	0107000402	6.9894	281.8907	20.0214	65.7399	9.47721	0.618079	10.8293	0.92147	0.71847	0.35697	0.10774
201478668	0109000109	3.1914	297.8244	21.092	27.6094	0.112931	4.03271	1.09983	0.43113	0.08906	0.01245	0.00162
201478669	0108020401	3.15	302.7849	18.4997	82.1333	5.28571	0	6.25714	0.98616	0.91145	0.59787	0.17678
201478670	0109000109	1.5453	290.6984	21.8264	0	0	6.52301	0	0.35917	0.07687	0.01222	0.00183
201478671	0109000109	12.7305	294.1377	20.9047	30.9787	1.21624	9.91163	0	0.31670	0.05601	0.00754	0.00097
201478672	0108020304	231.355	325.072		80.8548	2.15824	0.455534	8.9613				
201478673	0108020202	1.7937	327.278	18.2483	89.7849	10.0853	0	0	0.83411	0.33975	0.05003	0.00536
201478674	0109000107	2.2878	285.8224	20.426	49.9022	2.32101	2.16365	0.472069	0.98104	0.91149	0.67209	0.28971
201478675	0109000107	4.1778	285.6341	19.7203	73.2627	8.74623	3.48988	1.29255	0.97734	0.88506	0.57890	0.19706
201478676	0108020401	3.249	303.5559	18.4902	72.6761	8.97507	0	13.5457	0.97272	0.84484	0.45396	0.11264
201478677	0108020401	10.7685	305.4553	18.8817	75.9045	10.5725	0	3.40995	0.97875	0.87310	0.50681	0.13307
201478678	0107000402	1.8882	282.6466	19.1071	88.8889	1.57293	0.238322	1.66826	0.97744	0.89204	0.61178	0.23109
201478679	0107000402	4.6395	282.5416	19.8138	65.6059	14.2386	0	18.3899	0.88779	0.63386	0.27473	0.07653
201478680	0107000402	6.8463	282.4885	20.5467	38.1694	11.1871	0.788747	29.2362	0.79627	0.49930	0.20284	0.06097
201478681	0107000501	1.2465	291.0968	19.8702	71.7172	6.28159	0	2.59928	0.70779	0.48829	0.27320	0.12898
201478682	0107000502	152.609	282.2596	22.6237	57.5378	10.1713	2.02399	4.46729	0.00094	0.00002	0.00000	0.00000
201478683	0108020305	1715.67	344.549		78.7295	3.59875	0.0743848	5.86455				
201478684	0107000402	70.2954	290.0953	20.4334	83.0515	5.05211	0.0550534	6.01362	0.91745	0.68364	0.29583	0.07551
201478685	0107000502	0.9099	285.5214	19.7452	75.3769	0.692384	0	0	0.95463	0.30656	0.00920	0.00020
201478686	0108020305	1.2231	299.7265	17.9921	84.9315	0.588668	0	3.31126	0.99382	0.92343	0.47490	0.06351
201478687	0108020401	2.3733	330.961	18.2377	97.4359	2.427	0	0.60675	0.98187	0.87802	0.48899	0.11285
201478688	0109000107	2.2428	287.0637	21.364	18.4358	0.722311	1.96629	0	0.97747	0.90965	0.70034	0.35168
201478689	0107000402	8.5149	281.8137	20.2307	60.917	11.6901	0.507346	9.01596	0.91933	0.71792	0.36242	0.11264
201478690	0107000402	4.2867	281.554	21.0824	30.5638	21.604	0	3.96809	0.91962	0.75049	0.44160	0.17212
201478691	0108020302	2.5839	329.461	15.6713	42.9467	0.278649	0	18.1122	0.99951	0.99316	0.91228	0.42694
201478692	0108020305	1.4553	307.3021	18.2611	52.1277	0.123686	0	0.123686	0.99309	0.92472	0.51206	0.08229
201478693	0108020305	1479.36	347.743		78.4415	3.80555	0.0141751	5.33068				
201478694	0108020305	1710.99	344.67		78.8187	3.58586	0.0738518	5.82803				
201478695	0108020305	1714.23	344.586		78.7565	3.6013	0.0737124	5.86639				
201478696	0107000502	9.5904	283.9398	19.3511	82.0062	6.24062	0.83521	8.76501	0.94157	0.25087	0.00691	0.00014
201478697	0107000501	1.3068	291.0685	20.0558	64.2308	7.30028	0.688705	2.96143	0.68190	0.46719	0.26398	0.12794
201478698	0107000501	7.1217	290.893	20.2772	54.749	7.94894	2.38847	6.49564	0.56632	0.35957	0.19446	0.09404
201478699	0109000108	288.396	294.3576		53.8744	11.7184	4.9922	1.03171				
201478700	0108020302	1.4859	326.216	16.2002	99.5283	0	0	2.48334	0.99963	0.99494	0.93448	0.50828
201478701	0108020302	71.2026	332.171	17.9346	86.0551	2.13742	0	2.88065	0.98820	0.85799	0.30346	0.03046
201478702	0107000402	1.8342	292.1415	18.4264	97.151	3.77821	0	4.7105	0.97886	0.89441	0.60781	0.22091
201478703	0107000502	9.8244	288.6215	20.766	38.1176	16.004	3.75595	1.83217	0.40317	0.01706	0.00045	0.00001
201478704	0109000201	3.7809	297.006	19.3706	40.6742	5.14163	0.690312	0	0.86719	0.62059	0.29066	0.09309
201478705	0109000201	0.9558	295.6009	19.3542	39.5349	6.12053	0.47081	0	0.87822	0.64486	0.31375	0.10323
201478706	0108020302	0.9297	318.8821	16.8975	100	0	0	0.290416	0.99868	0.98196	0.79617	0.21889
201478707	0108020106	20361.8	328.669		77.8772	3.57233	0.103002	6.03101				
201478708	0108020106	1.3959	302.3459	18.4844	66.4062	0.451322	0	11.0251	0.98151	0.76663	0.16894	0.01242
201478709	0107000501	2.0169	290.5527	19.8187	71.3881	6.11334	0	7.45203	0.65279	0.42635	0.22707	0.10405
201478710	0108020302	1.8657	320.0828	16.767	97.5962	0	0	0.530632	0.99899	0.98619	0.83808	0.27278
201478711	0108020305	3.0582	300.5407	18.4068	57.1237	11.0948	0	27.2513	0.90522	0.45219	0.06658	0.00613
201478712	0108020401	1.4121	327.124	18.7122	85.8974	1.2747	0	0.892288	0.97330	0.83721	0.42052	0.09289
201478713	0108020302	2.3112	389.038	15.6906	98.4456	3.46573	0	0	0.99980	0.99729	0.96415	0.66312
201478714	0108020302	77.076	362.111	17.6193	87.0089	2.117	0	2.27697	0.99371	0.91905	0.44920	0.05533
201478715	0108020302	4.194	326.413	16.5515	97.5073	0	0	0	0.99936	0.99119	0.89072	0.37128
201478716	0108020305	1.6677	306.022	17.6143	82.0847	0	0.215866	8.47275	0.99521	0.94076	0.54852	0.08504
201478717	0108020305	1.0089	300.0942	18.4126	71.4754	0.178412	0.802855	1.15968	0.98832	0.87006	0.34643	0.04027
201478718	0108020401	1.062	304.8743	18.6881	87.8641	2.28814	0	0	0.98937	0.92846	0.64399	0.20136
201478719	0108020401	1.8576	330.558	18.338	86.7749	3.43992	0	4.69961	0.97130	0.82683	0.40249	0.08677
201478720	0108020401	2.7423	331.543	18.7226	88.8889	0.459468	0	1.77224	0.96585	0.79698	0.35268	0.07030
201478721	0107000502	1.0278	289.3865	20.3772	42.3423	9.80736	3.85289	3.0648	0.66436	0.04696	0.00123	0.00003
201478722	0108020302	69.9462	365.945	17.4437	87.8243	2.33279	0	2.43316	0.99524	0.93791	0.52188	0.07309
201478723	0107000502	0.9522	288.7738	19.3107	65.3846	15.3119	12.0983	3.40265	0.85391	0.12091	0.00323	0.00008
201478724	0107000502	6.543	287.9783	20.2882	49.3258	15.2682	5.03439	2.2696	0.62181	0.03873	0.00099	0.00002
201478725	0108020302	60.3144	370.847	17.1583	88.1311	2.2144	0	2.07861	0.99718	0.96259	0.65175	0.11979
201478726	0108020305	0.882	300.1591	17.6747	63.0631	20.5102	0	60.5102	0.66130	0.14613	0.01478	0.00131
201478727	0107000501	0.8883	286.9674	20.6315	50.5618	6.99088	0	0	0.75764	0.57709	0.37329	0.20633
201478728	0107000501	2.7828	286.2601	20.1343	67.7563	6.53299	0.226391	1.64942	0.71559	0.50243	0.28839	0.13989
201478729	0108020106	20363.2	328.667		77.8762	3.57211	0.102995	6.03136				
201478730	0107000502	0.9234	287.8677	20.4793	33.0189	12.8655	6.92008	4.67836	0.49938	0.02565	0.00069	0.00002
201478731	0107000502	4.7268	287.6267	20.2529	50.991	11.4052	4.09368	2.15156	0.70514	0.05440	0.00138	0.00003
201478732	0108020302	1.1322	318.7622	17.044	89.9225	1.90779	0	6.83625	0.99698	0.96127	0.65134	0.12331
201478733	0108020302	7.4799	311.1527	17.1386	81.4132	0.806161	0	4.0308	0.99752	0.94863	0.45934	0.03761
201478734	0108020402	3.8241	301.1871	19.912	40.6439	21.3462	0	3.9068	0.84364	0.46603	0.12372	0.02233
201478735	0108020402	36.4311	304.001	19.591	72.0916	10.8377	0	3.87361	0.81145	0.37297	0.07598	0.01124
201478736	0109000201	1.6488	301.1084	19.3669	36.214	15.7751	1.63755	2.40175	0.76841	0.45985	0.17929	0.05308
201478737	0108020302	2.115	321.909	16.6638	94.898	0.0425532	0	1.78723	0.99910	0.98782	0.85629	0.30441
201478738	0108020401	2.9394	304.865	19.1283	73.251	5.90937	0	0	0.98275	0.89557	0.56345	0.16266
201478739	0108020401	3.2364	305.2865	18.9855	78.3333	6.00667	0	1.2792	0.98227	0.89041	0.54371	0.14877
201478740	0107000501	282.991	288.6459		50.2203	13.4206	4.30997	3.65927				
201478741	0107000501	1.6623	288.0842	20.45	58.0111	19.3286	0	2.11153	0.60968	0.39693	0.21712	0.10464
201478742	0108020305	2.9619	309.2981	17.5032	79.0447	0.820419	0	15.2841	0.99312	0.91839	0.46727	0.06397
201478743	0108020305	1.2231	308.0353	17.5724	75	2.35467	0	12.9507	0.99344	0.92297	0.48678	0.06985
201478744	0107000502	150.915	282.2178	22.5432	57.3972	10.2628	2.02585	4.51209	0.00120	0.00003	0.00000	0.00000
201478745	0109000107	10.2168	288.892	21.2107	26.2857	7.37315	3.86716	0.669486	0.95110	0.81352	0.49457	0.17998
201478746	0108020106	20367.3	328.662		77.8745	3.5714	0.102974	6.0316				
201478747	0108020106	4.0149	304.2163	18.4456	67.7494	0.0672495	0	7.24053	0.98698	0.82246	0.22060	0.01700
201478748	0109000107	2.3607	288.7888	21.1454	19.5506	3.27869	6.40488	0.762486	0.95514	0.83210	0.53570	0.21172
201478749	0109000201	30.5703	296.651	18.9566	77.1767	19.0891	0.356228	0.886154	0.74272	0.39322	0.12700	0.03162
201478750	0107000402	3.9987	304.2947	19.3325	61.4141	9.40806	0	4.20887	0.94537	0.79337	0.46003	0.15900
201478751	0107000501	2.6883	287.5415	21.6468	14.059	16.1031	1.03783	0.63609	0.73003	0.58649	0.42658	0.28068
201478752	0108020302	1.3662	384.389	17.4839	38.2222	16.0738	0	3.49144	0.96640	0.72898	0.20096	0.02298
201478753	0108020302	5.1669	376.664	16.728	75.3232	9.09249	0	1.32381	0.99717	0.96585	0.69412	0.15403
201478754	0108020302	37.4418	382.667	16.8709	89.3993	2.27153	0	1.6081	0.99803	0.97383	0.73245	0.16764
201478755	0108020302	56.8521	373.367	17.1251	90.4876	2.33659	0	1.38201	0.99743	0.96560	0.66961	0.12765
201478756	0108020302	2.2122	328.544	15.884	99.7831	0	0	0	0.99984	0.99782	0.97073	0.70571
201478757	0108020401	8.2593	303.3332	18.9235	80.25	10.7551	0	2.51716	0.97962	0.87515	0.50551	0.12975
201478758	0107000402	6.8373	304.7601	18.4904	96.2667	6.60787	0	5.50217	0.96384	0.83059	0.47425	0.14232
201478759	0109000201	28.6821	296.4654	18.8835	78.3317	19.7967	0.354577	0.944492	0.75563	0.40862	0.13376	0.03336
201478760	0107000402	7.0722	292.6383	19.0133	91.0488	8.27182	0	7.05014	0.95267	0.79213	0.41910	0.12018
201478761	0107000402	2.7063	282.1365	19.3782	80.4217	1.56302	0	8.713	0.96317	0.83964	0.51175	0.17341
201478762	0107000402	1.0449	281.073	20.4683	55.1282	13.3506	0	2.32558	0.94003	0.78205	0.45096	0.15826
201478763	0107000402	12.5154	282.4178	20.4714	50.1514	12.7211	0.431468	22.9757	0.82714	0.53340	0.21453	0.06126
201478764	0108020305	1.9323	306.9553	18.1394	56.7335	3.12063	0	10.014	0.98626	0.85881	0.34020	0.04187
201478765	0107000402	1.1349	288.8285	18.7517	97.1264	2.06186	0	1.11023	0.97931	0.89622	0.61183	0.22341
201478766	0107000402	8.2215	292.101	19.0561	91.9255	7.50958	0	6.21784	0.95465	0.79849	0.42724	0.12313
201478767	0107000402	1.2924	284.4186	18.9453	96.9697	28.4819	0	0	0.94747	0.76742	0.37640	0.09944
201478768	0109000201	3.8025	299.9482	17.8624	96.0784	16.284	0.35503	0.16568	0.93051	0.73017	0.35352	0.09951
201478769	0108020302	1.0548	326.18	16.0594	100	0	0	0	0.99977	0.99687	0.95839	0.62453
201478770	0107000502	1.5489	286.237	20.5252	45.4148	8.30912	1.91749	1.33643	0.70207	0.05398	0.00138	0.00003
201478771	0107000501	1.8477	290.9053	19.5324	84.6154	2.53288	0	0.876766	0.75105	0.52706	0.29162	0.13200
201478772	0109000201	1.2987	296.5674	18.6396	64.6154	10.395	0.4851	0	0.90542	0.68573	0.33214	0.10181
201478773	0109000108	275.958	294.364		54.7005	12.2334	4.54863	1.07821				
201478774	0108020302	2.6514	322.887	16.8992	91.4163	0.0339443	0	1.45961	0.99854	0.97951	0.76912	0.18842
201478775	0108020302	46.7802	322.617	18.034	73.3614	0.990804	0.0115433	11.6472	0.97413	0.74439	0.18382	0.01712
201478776	0108020401	1.0044	330.841	18.1589	96.6387	2.86738	0	0	0.98431	0.89336	0.52803	0.13000
201478777	0108020401	3.7836	329.114	18.6546	75.9825	3.90105	0	4.09134	0.96402	0.79978	0.37326	0.08155
201478778	0108020401	0.999	306.1499	18.4901	95.2381	2.43243	0	1.44144	0.98922	0.92496	0.62340	0.18186
201478779	0108020402	0.7812	308.472	18.7452	71.5686	10.3687	0	1.4977	0.94945	0.71993	0.26026	0.04594
201478780	0108020402	1.539	307.3767	18.0692	93.7304	7.1345	0	3.62573	0.97390	0.82008	0.35769	0.06370
201478781	0107000402	13.6161	282.3083	20.4618	49.8385	13.1271	0.396589	21.2968	0.84435	0.56494	0.23713	0.06926
201478782	0107000501	3.6801	290.715	20.252	47.3684	9.29323	4.62216	10.2225	0.47688	0.28974	0.15436	0.07551
201478783	0107000402	10.9926	304.5313	18.9909	83.1279	7.57328	0	4.95333	0.95067	0.79180	0.42874	0.12901
201478784	0107000501	1.2987	290.8169	20.0184	38.8186	4.3659	9.56341	16.3548	0.34602	0.19904	0.10451	0.05197
